,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110
679,234,0,0,0,5785,0,0,606,7784,277,143,1531,0,0,2371,0,1430,109,238,16261,28,23,0,0,0,0,0,31,30,3727,10113,125,270,300,62,70,259,8467,86,50,0,16404,320,6189,280,493,712,267,0,7589,94,133,18,319,15024,34,324,0,2393,12411,8178,430,722,0,0,19,214,269,25,0,2833,0,122,0,3227,276,74,490,0,264,6924,1808,39,0,409,74,596,1393,133,0,8444,0,29,33393,0,30,1946,1742,24,426,0,0,0,1012,987,0,0,494,19,1376
680,0,37,0,464,3131,471,0,1634,10387,176,26,2439,0,0,286,0,800,132,172,3170,0,0,0,0,81,2725,0,0,79,0,1338,2,29,0,130,5085,458,1367,36,0,0,6791,0,3556,601,611,177,323,119,4550,38,139,13,39,3563,260,3365,0,3927,113225,0,142,0,0,2437,64,46,6967,69,0,930,485,0,97,2933,523,287,999,0,0,10488,1729,795,34,410,2173,3516,10261,144,82,13729,0,14,50511,27,169,2322,775,0,2127,71,0,0,563,678,0,0,1920,0,259
681,0,0,0,204,153,207,0,827,7411,695,56,1512,14,0,1811,0,1930,38,273,9412,15,0,0,0,0,962,0,60,21,0,10305,23,384,307,21,723,194,8071,152,0,3,14662,1451,2183,82,91,1929,347,794,452,9,180,27,213,16044,404,1554,0,1881,17572,8234,689,0,0,542,0,80,1418,0,0,3035,161,0,0,10280,147,13,712,0,0,1084,1255,47,2,225,681,6021,1021,0,48,10073,0,14,19929,19,181,55,1250,0,236,0,0,0,1526,204,0,0,1136,0,2086
682,872,11,2463,0,2035,524,0,2005,8989,413,0,512,0,0,785,536,976,0,41,1128,0,186,0,0,3,1846,0,50,84,0,567,10,70,103,178,3713,548,3766,5,101,0,5401,0,2376,1012,214,477,482,511,3371,25,190,0,86,12533,73,1648,0,2282,128777,7729,41,2380,0,8577,0,46,1803,100,1342,1458,431,0,74,802,820,234,1521,69,151,9859,1502,258,0,127,1371,8084,7195,0,27,13426,0,6,36583,52,377,1103,953,0,718,55,0,0,0,1245,456,923,4516,55,284
683,9595,87,0,588,3575,738,0,3779,238,48,214,7108,126,0,377,905,1460,0,2742,2148,158,543,0,0,829,0,0,451,25,0,3741,0,682,19,808,3272,154,9494,1585,0,0,5277,32,329,3567,680,156,36,0,0,306,5563,0,1152,245,2274,328,0,1019,7279,563,164,0,0,222,0,149,991,10,170,24617,0,318,0,68,2161,92,147,0,479,173,5137,372,0,2166,473,443,2204,699,54,2229,0,0,1169,231,9441,0,6520,0,9647,0,0,0,343,5039,2652,586,2658,160,899
684,16,654,0,2480,5268,7954,0,17561,0,89,0,23250,201,0,38,1387,1234,1020,12,268,0,114,0,0,48,107,0,3,158,0,74,157,542,285,1164,17155,939,171,6183,0,0,612,81,6509,318,33,0,2640,1242,0,0,5650,0,2445,4398,6,279,0,570,28800,5137,545,1332,0,239,0,266,11484,0,281,576,665,0,2397,5072,1381,134,4,494,0,542,4555,63,6,312,393,369,29126,232,0,775,0,80,314,0,205,292,356,10,2929,856,0,0,3346,463,0,2594,118168,699,3714
685,168,0,0,65,1107,955,0,1883,462,436,76,9318,0,0,67,3250,5036,221,1698,52037,170,0,0,0,0,3006,0,127,58,0,14670,399,2536,1288,240,65,161,21363,615,0,59,8579,0,372,2951,478,2075,73,380,886,953,8758,134,509,584,4497,151,0,876,1044,1128,716,2513,521,0,0,117,311,0,0,57714,189,164,0,1636,836,0,644,0,1123,313,0,0,0,5600,341,285,502,174,0,2489,0,336,806,43,0,671,21321,0,7559,0,0,0,605,0,685,0,343,0,1166
686,0,75,0,990,0,7978,0,18350,1208,251,0,36687,106,0,23,4013,1752,19,75,1414,0,0,0,0,141,302,0,4,0,0,138,0,886,0,603,12001,1844,222,0,0,85,767,0,2344,323,0,204,1083,288,348,0,4315,29,1100,4374,591,16,0,558,30928,0,2424,1609,0,365,0,184,7106,0,0,692,0,0,4187,323,3341,192,328,0,0,36,1921,0,0,576,135,528,35432,63,0,312,0,134,938,783,62,0,1537,0,1685,229,87,0,0,510,0,1146,119398,1286,3954
687,0,109,0,2300,0,6316,0,14065,387,522,0,35644,161,0,38,0,1753,0,206,0,0,80,0,0,0,811,140,98,597,0,108,0,1748,124,1142,16396,902,447,942,0,0,308,1499,12206,301,0,0,306,1055,314,1845,33260,0,23107,8949,603,46,0,2049,4068,2049,858,0,0,309,0,436,14070,8,58,615,229,747,6873,0,2395,154,109,0,1813,1184,2669,14,0,495,107,206,41660,179,190,1872,0,55,809,0,29,0,1687,0,3393,3397,0,0,2553,783,2742,3206,76606,2385,4276
688,0,0,0,1705,0,0,0,11339,604,78,131,12960,0,0,56,0,2531,313,201,21671,74,0,0,0,0,835,189,4,352,0,1950,4,4577,1493,850,3113,578,391,725,429,363,1836,0,7626,0,0,449,445,0,2045,1505,18124,0,6950,1889,112,20,0,81,0,9663,0,1399,0,0,0,607,746,0,0,1210,165,333,1139,5881,366,246,13,0,1483,0,0,99,0,363,115,90,2461,320,42,1449,0,17,1632,1374,59,525,1500,0,719,0,0,0,7003,385,0,0,12637,0,7488
689,0,72,0,0,1044,419,0,3213,8648,276,0,955,0,0,323,0,1498,0,0,8097,53,45,0,0,139,0,0,543,28,0,0,0,56,0,9,3294,124,2695,38,0,0,8184,0,3138,1022,0,69,452,2424,0,51,585,144,668,19407,0,1357,0,717,41313,7862,222,2739,0,6216,0,63,6262,731,676,2557,0,0,144,6209,2586,0,1052,0,846,6086,1451,0,0,37,772,400,19768,285,71,3682,0,18,34683,0,606,0,2166,0,431,0,0,0,915,666,1922,0,979,0,967
690,0,0,0,0,523,12622,0,27881,732,0,62,13029,0,0,9,2289,203,0,49,1945,0,253,0,0,54,48,129,18,24,0,46,0,458,190,1452,9713,1223,88,0,0,0,333,0,1865,510,0,135,307,133,0,0,12086,0,0,1992,235,50,0,1602,43600,3910,197,0,0,0,0,241,7961,0,0,506,0,0,2296,0,3656,211,307,0,2603,0,0,224,0,0,130,538,36159,0,0,1166,0,21,467,0,314,0,1037,0,1028,0,0,0,7852,611,359,0,243668,0,8979
691,0,0,0,0,0,0,0,9080,580,75,0,6098,105,0,49,0,277,257,404,24616,32,203,0,0,0,966,0,0,38,0,1980,263,6877,1535,521,2449,498,436,0,0,55,211,0,9335,68,48,1219,315,0,95,2895,5755,0,4859,4837,0,37,0,864,0,413,4241,485,0,0,0,255,2038,0,0,742,0,121,0,12606,135,234,110,0,0,240,2621,34,0,967,130,80,2360,0,83,1233,0,3,1100,0,0,117,1122,0,0,0,0,0,2695,1446,0,0,15062,245,4773
692,0,36,0,0,0,0,0,1130,8140,90,0,634,0,0,578,0,1456,0,481,29905,176,0,0,0,0,4656,0,0,57,0,20087,104,473,478,15,373,659,4318,132,0,10,8903,414,1014,0,282,1991,37,0,1166,95,169,0,42,14799,328,0,0,1640,0,8019,63,4269,0,8550,0,124,0,333,0,2016,28,0,0,12712,0,294,0,0,0,0,631,677,0,538,537,1182,1327,0,0,0,0,45,37782,0,0,334,813,0,438,88,0,0,0,789,1961,542,505,7,2360
693,80,0,0,218,0,25,0,719,12927,167,157,1171,60,0,1415,309,1549,0,479,19476,8,0,0,0,0,0,0,53,121,0,9670,0,459,415,126,392,410,5508,31,0,18,16982,61,4167,423,0,9,396,371,3650,6,201,0,297,19077,231,669,0,3071,0,6709,349,1125,0,0,0,172,2151,23,0,2333,237,36,6,5481,199,72,1646,0,0,1161,951,681,30,138,264,2561,544,8,0,6870,0,70,56971,11,188,891,1119,0,808,0,0,0,4950,623,21,151,205,15,5129
694,0,0,0,29,3290,1868,0,1239,424,117,4,9199,0,0,0,4944,3617,383,973,6513,0,47,0,0,0,0,0,677,36,0,35125,1950,1728,719,1260,341,171,15392,1222,427,344,6545,27,452,2427,0,1679,150,1078,663,2214,6742,0,810,597,5988,825,0,175,3927,561,748,0,0,379,602,128,0,0,0,68131,62,0,306,813,365,60,0,0,783,361,0,203,0,6882,388,228,773,489,0,692,0,985,1251,0,947,698,17103,0,9664,16,0,0,226,5519,3740,0,64,0,263
695,0,24,2315,428,0,0,0,920,7860,116,37,473,0,0,253,0,2126,0,153,33422,29,0,0,0,0,0,0,0,66,0,15469,0,499,362,257,612,427,5729,8,105,0,10848,1565,2532,0,520,1274,543,600,490,30,131,143,280,9467,129,40,0,338,10559,7808,64,1688,0,0,0,237,0,0,0,2020,0,0,4,6457,0,116,982,35,0,3846,207,0,0,562,372,2317,1244,34,0,3182,0,11,35939,0,0,219,355,0,310,0,0,0,1026,377,464,604,588,0,1752
696,0,10,0,77,0,7488,69,340,312,0,0,12331,0,0,779,0,3481,302,3145,107047,2717,0,0,0,0,6693,65,405,117,0,15188,7036,4676,1383,0,596,258,27625,0,0,938,8000,9,631,197,82,494,184,0,377,1929,4961,0,194,384,10696,175,0,442,1475,1056,676,0,0,332,0,291,90,56,0,46771,148,65,0,926,111,61,0,0,127,342,3267,333,0,2628,180,105,214,0,0,1996,0,0,1182,0,0,0,10846,0,5736,97,0,0,0,8841,1069,797,794,0,1002
697,20045,139,0,0,0,4000,0,1981,35,505,0,7264,337,0,582,1235,2726,0,0,0,1190,0,0,0,781,2425,0,0,18,0,11406,0,666,448,505,1577,209,18091,0,0,0,13400,0,295,4000,0,257,111,275,0,659,3987,84,297,968,11807,471,0,516,7844,265,288,0,0,389,0,644,1496,0,0,13424,354,400,1296,285,1808,22,1038,0,0,14,2837,265,343,4785,139,320,1598,556,103,2688,0,206,1533,28,0,0,10195,0,2803,54,0,0,0,14128,778,1036,5042,718,207
698,830,0,0,319,0,3294,0,14726,998,101,53,21956,0,0,81,2117,2029,1973,189,28153,0,0,0,0,0,888,173,0,211,0,1379,32,4831,766,707,937,368,483,446,1308,0,1286,0,4370,49,0,1166,192,190,0,2241,10437,0,15164,4013,108,27,0,796,6846,5957,1056,17,139,19,1677,495,273,0,213,1380,242,88,0,7199,168,85,66,909,0,695,6126,11,0,241,80,290,3826,224,0,1205,0,47,387,954,0,187,1360,0,533,0,0,0,8277,268,394,0,11922,0,4950
699,0,5,379,858,7523,109,0,1307,5265,0,19,2080,0,0,596,0,1503,201,485,16871,8,229,0,0,50,2346,0,57,57,0,9897,84,405,238,4,607,311,8270,7,95,0,9098,609,2927,137,149,799,223,0,2051,104,259,0,193,15298,239,512,0,992,0,11567,606,0,0,1691,0,150,0,78,0,2231,460,0,0,9095,152,34,2071,237,0,2950,520,314,13,37,707,1871,255,242,0,3813,636,21,32823,10,0,1955,745,23,346,40,0,0,657,0,0,39,403,6,2533
700,0,19,0,0,4414,186,49,2036,0,692,121,198,0,0,449,5834,404,269,0,4163,0,0,0,0,30,781,0,323,14,0,0,14,44,0,146,1375,422,1512,77,165,0,22017,0,1534,294,793,35,222,300,2044,58,151,90,0,24789,287,0,0,1200,92752,4781,678,0,0,7613,0,357,2501,0,1403,878,0,0,18,0,1513,41,105,0,1936,16593,3610,1591,0,54,778,15013,11731,201,0,26575,0,60,50983,235,1577,1239,730,0,689,0,0,0,1511,2252,0,0,3377,56,577
701,489,0,26,1365,119,0,0,6062,915,0,35,10219,165,0,71,0,653,207,1147,18130,39,0,0,0,0,652,0,4,148,0,1463,403,10754,888,670,2409,768,320,766,383,0,879,28,3990,119,0,1427,1169,504,684,8076,16618,18,18110,2451,133,0,0,621,3262,13072,545,280,0,0,0,490,0,0,130,484,559,0,256,10463,348,75,189,0,841,0,796,62,10,233,12,101,10094,96,0,1117,0,34,232,0,0,0,1376,0,268,1063,0,0,678,363,164,0,8514,0,2781
702,1516,7,2468,129,618,0,0,742,558,16,5,11108,0,0,276,7094,3736,0,2377,8341,632,0,48,0,0,1054,67,45,25,0,33300,2053,6166,2082,194,632,86,13413,0,92,0,3010,52,329,1295,392,2486,29,1290,0,1106,4743,13,184,1056,2375,497,0,277,650,1298,354,1262,0,67,293,235,1076,111,116,42094,307,0,214,1980,1189,25,156,0,1048,53,0,121,490,2147,126,56,394,0,16,2391,0,440,1260,0,1530,511,18189,0,9181,146,0,0,0,1280,0,959,0,0,980
703,667,0,0,0,1863,0,0,10115,342,0,0,7858,0,0,67,3296,672,171,187,7647,142,0,0,0,0,0,87,13,204,0,1943,354,5839,1396,0,3725,428,442,561,694,0,1688,871,8392,149,54,1533,1042,118,104,0,18453,102,0,7831,524,36,0,1115,0,11525,1089,0,0,118,0,1211,647,0,592,1069,0,0,0,10111,268,32,0,0,0,0,786,0,0,92,87,12,2807,351,0,378,707,0,241,0,0,0,1726,0,0,0,0,0,4763,364,0,0,10000,0,2895
704,0,22,0,604,0,0,0,1280,1697,701,0,569,40,0,278,2022,949,91,60,1505,0,0,0,0,65,0,0,73,69,0,1637,37,61,38,240,3116,551,4290,115,0,25,34868,0,978,370,0,177,410,220,777,81,189,68,142,15297,0,478,0,3665,10004,3964,245,1324,0,6945,0,210,2132,130,419,2174,866,939,64,0,1379,0,560,0,197,4492,0,278,0,102,675,9098,5485,97,0,3212,1191,75,48404,72,1117,1704,1486,0,1549,237,0,0,0,157,1066,0,8946,11,0
705,0,0,0,132,3380,121,0,2316,381,0,256,5885,53,0,420,1648,2064,262,5047,16664,480,0,0,0,0,497,42,0,0,0,12237,7904,2188,1394,383,1476,115,23025,382,105,0,7472,56,603,3419,0,2590,20,0,150,0,8332,0,276,714,13459,189,0,722,1649,1556,2588,1520,0,564,0,93,476,22,629,33582,0,0,0,1079,1565,0,0,147,113,92,8375,179,0,2184,442,202,744,50,0,1244,0,0,511,273,1185,98,1852,0,3199,105,0,0,1369,14428,0,661,409,518,1105
706,0,29,0,1195,572,8804,0,17415,1779,288,101,35454,170,0,20,6065,838,0,194,3578,0,0,0,0,964,456,0,0,0,0,513,46,695,0,258,9020,876,289,3129,0,0,1375,1169,29720,494,0,208,2911,0,0,351,10295,92,11497,6662,349,44,0,2088,25754,1410,0,0,467,79,0,427,27325,0,345,943,66,0,0,4022,1497,117,115,0,8660,817,0,57,0,352,87,627,21992,51,0,665,0,44,460,1520,60,0,3126,0,91,1521,0,0,1682,179,4060,166,118898,1291,1598
707,1206,43,0,0,0,13975,0,15072,1204,242,60,6592,0,0,9,0,825,0,341,11483,0,0,0,0,0,0,154,51,296,0,2327,99,6920,521,684,1764,662,260,0,1306,0,690,852,19988,300,0,317,975,0,81,1970,4516,0,26148,4011,51,0,0,766,3732,4389,819,0,0,0,0,455,2618,0,308,1105,153,1626,0,12301,345,142,58,0,1822,224,1650,0,0,699,128,270,11216,0,0,766,0,45,89,148,0,1026,1722,0,0,0,0,0,827,179,2117,4933,8005,0,3342
708,0,0,2654,88,417,0,0,3340,463,267,270,5883,0,0,229,743,4347,327,6249,64787,0,676,0,0,1420,6256,0,0,28,0,25823,7032,1755,986,92,1596,166,14723,0,0,319,6952,52,431,2944,838,912,9,0,1296,2347,3162,0,525,0,9160,670,0,793,2454,899,1044,0,0,0,0,49,631,103,513,37203,0,0,294,321,1566,63,54,133,7419,0,848,171,0,3802,242,156,1104,143,0,1594,0,471,837,0,1442,200,11208,0,0,0,0,0,937,31195,0,0,528,187,1285
709,6731,0,0,1216,9669,0,0,1648,6395,0,0,411,0,0,461,91,999,46,434,18555,5,0,0,0,53,2064,0,0,38,0,9374,53,208,269,0,1843,450,5658,0,69,42,10880,0,1492,480,369,992,781,1249,1635,0,107,0,198,11762,365,0,0,641,30284,12059,98,0,0,15272,0,108,2143,0,0,1634,282,303,27,3373,663,287,126,0,216,3015,954,430,0,314,1637,1903,6958,97,0,6049,0,8,8755,16,0,0,387,0,57,0,0,0,619,2196,794,180,239,35,454
710,0,20,0,0,1120,4425,0,1615,194,153,56,3045,0,0,86,5955,4675,0,1603,37260,3152,0,0,0,0,11092,0,0,10,0,34022,8410,2625,372,673,1093,154,29712,0,229,0,14438,0,650,2778,0,1264,38,0,0,0,5765,0,24,584,12112,0,0,450,3511,1159,1616,604,0,73,537,62,578,0,216,25056,0,0,150,978,1878,42,0,29,0,112,1861,678,473,4457,302,281,1385,0,0,0,0,0,45,0,0,527,19920,0,9095,0,0,0,573,57910,2145,205,6,171,2069
711,18868,0,0,0,216,0,0,2864,328,146,0,3986,0,0,888,2208,4285,0,2305,43596,0,0,0,0,0,398,0,0,78,0,26452,7656,1840,640,322,2006,165,30173,767,0,0,5929,82,439,2940,1360,931,12,1011,957,0,9987,0,0,1210,3885,327,2856,474,1203,866,3648,0,0,0,0,81,0,0,0,58598,98,0,405,769,746,42,563,0,0,0,0,487,0,3090,424,667,615,0,0,594,153,0,518,0,6047,225,10125,0,5526,628,0,0,0,8592,0,177,395,0,939
712,0,9,0,298,8734,151,0,530,7521,145,123,1367,11,0,1406,979,1792,0,331,15518,0,0,0,0,0,2385,0,0,49,0,676,17,168,41,67,2150,542,4267,3,0,0,15313,0,3960,303,1238,2038,553,93,6230,200,226,0,723,6991,353,213,0,1698,27578,10360,113,85,0,3446,0,95,278,0,233,1735,142,304,140,5468,807,0,392,0,42,2680,549,0,15,160,469,2259,6488,52,0,4946,359,20,33608,0,242,158,1263,206,715,0,0,0,0,1133,0,438,193,46,2995
713,0,9,0,0,2556,9573,0,13731,983,781,14,3151,0,0,82,3714,2401,476,329,19966,0,474,0,0,0,0,0,8,182,2478,1025,145,4650,411,188,1114,668,328,0,787,276,300,354,9017,208,0,732,1733,596,1299,5724,8390,0,26064,5462,90,124,0,141,0,4869,766,588,0,0,0,385,0,49,249,469,1212,0,3630,1511,575,205,14,0,804,313,1828,27,0,143,237,264,21804,389,0,590,0,37,264,0,0,56,1003,0,2003,687,0,0,0,223,0,1772,5551,386,6400
714,1657,30,0,72,3735,668,0,1407,572,123,0,6641,128,0,380,0,4984,618,5390,18410,237,0,0,0,686,5712,18,601,21,0,11430,0,1691,428,315,1017,286,19363,276,0,0,6556,0,342,1249,0,1165,88,0,735,141,6435,94,473,299,5447,479,0,1202,4530,796,324,677,1406,586,0,90,118,14,0,48676,240,70,117,841,1533,50,900,27,0,43,0,0,0,4739,600,168,786,201,0,4580,0,293,426,0,1467,0,14328,0,2575,0,0,0,972,12073,0,35,691,63,1760
715,0,0,0,0,399,1539,0,891,515,0,242,7138,0,0,619,0,4558,719,2947,16896,0,0,0,0,0,0,0,0,66,136,9452,3224,2945,0,0,566,286,22174,0,0,0,14765,99,645,732,925,2098,173,531,633,787,10969,0,348,1008,4174,88,0,1174,6073,710,1047,0,0,1520,0,186,457,20,0,27603,0,0,215,1314,968,36,211,0,308,44,2872,0,395,2102,832,356,1672,0,0,2202,0,403,849,0,0,0,12827,0,2968,0,0,0,0,28237,0,241,502,0,1379
716,0,182,0,1839,488,0,0,15397,0,685,25,15251,0,0,113,0,1325,646,16,2478,0,39,0,0,1057,315,0,0,107,551,129,243,595,62,1156,10700,1444,509,0,0,0,1114,358,14263,93,344,17,0,46,320,0,16234,122,23610,5308,276,0,0,1070,22895,2282,1608,523,540,871,0,239,13896,0,300,2094,488,557,3774,2215,1070,137,30,0,6460,654,357,109,129,382,0,536,12356,0,30,1722,0,26,935,1113,0,0,3059,0,949,273,0,0,0,1642,0,1243,147707,398,2569
717,0,96,0,0,0,234,0,886,0,232,58,1379,9,0,1600,2839,981,0,100,6914,0,0,0,0,61,0,0,102,57,0,450,0,43,78,217,3123,556,7272,0,0,0,22452,0,3559,1052,0,306,774,0,0,30,285,0,0,7945,245,2070,1233,2867,71586,3029,644,0,0,5798,0,21,2005,340,0,1590,0,232,327,719,222,394,0,0,1173,6839,2604,0,170,199,849,6557,6907,0,0,8782,0,70,12826,89,342,5766,1296,0,421,0,0,0,247,942,0,1003,4180,0,1478
718,0,0,2154,0,4782,9451,0,1503,546,0,0,4630,1015,0,170,1915,3034,0,1430,12485,373,49,0,0,0,6235,0,0,30,0,13220,3225,3017,1130,94,1509,194,14269,405,0,0,14159,27,80,3449,0,1881,168,2878,0,0,5077,76,298,589,9156,328,0,841,0,806,1051,0,0,107,0,177,734,6,0,42515,0,53,1009,1724,1503,0,179,0,258,138,2621,0,1403,4245,280,199,691,244,0,1540,0,228,308,0,881,1360,18952,0,4016,0,0,0,273,16275,69,320,571,0,1340
719,2697,0,0,1287,210,184,0,805,1159,704,0,931,0,0,265,0,2224,134,325,5230,63,60,0,23,0,0,0,89,224,0,960,0,46,51,135,2164,193,5528,128,0,0,13926,0,1650,146,0,286,548,378,823,0,168,22,638,8032,297,1110,0,1328,4357,1175,223,1383,0,5138,0,18,1471,0,2364,1208,68,0,50,5880,1301,493,208,0,613,7201,0,254,0,76,860,6517,7337,98,434,4755,0,41,20603,40,978,581,879,0,323,336,1113,0,4388,1449,974,0,7502,29,2463
720,344,0,0,0,2445,0,0,8121,764,352,26,28934,0,175,41,2430,1403,0,402,14476,34,134,0,0,0,0,0,33,225,0,412,161,3218,46,952,4127,1552,305,1435,0,0,584,267,10878,251,0,1042,1367,151,0,4108,25813,0,19319,931,213,15,0,1177,7600,18024,2186,528,314,0,0,1041,23210,40,0,439,0,0,4511,5206,2316,106,8,0,0,1650,6423,78,48,286,391,56,6557,498,0,235,0,22,0,0,274,333,1991,0,7771,0,77,0,7473,1688,0,2056,17478,577,4142
721,0,0,0,741,0,4815,0,32835,0,936,0,37922,0,0,54,336,2167,1290,187,3276,0,0,0,0,26,0,0,0,1118,0,96,17,781,279,2396,11069,1367,536,0,0,0,366,135,8394,224,248,0,1396,0,1205,0,20564,170,1447,4169,859,28,0,2248,9959,1361,1475,0,0,614,0,146,8911,152,0,852,1066,1663,9565,2676,3476,43,113,0,4202,827,1703,132,289,0,0,379,20198,425,47,230,0,25,78,0,0,0,1699,0,1838,156,112,0,0,514,0,16892,54783,0,10948
722,0,0,0,0,0,757,0,3654,160,88,147,424,0,0,1203,3233,1141,0,391,14851,1047,0,0,0,0,0,0,0,0,0,20465,1191,4882,1101,474,797,112,8609,0,150,384,10544,99,209,275,681,3876,247,875,1190,649,6049,23,0,638,3287,193,0,244,0,1256,1195,0,0,707,0,55,55,15,0,13221,190,0,0,1026,1099,48,618,0,1975,168,1305,341,0,3264,531,277,1066,660,34,1287,0,0,382,0,0,1664,10835,8,4264,0,0,0,24,12859,401,127,682,423,1575
723,3224,32,0,816,4346,8739,0,1514,289,0,0,2838,414,0,288,0,1435,448,1549,39905,0,0,0,0,0,3804,0,580,45,0,16693,0,1396,1035,973,1387,257,4681,0,52,0,10144,9,377,2418,199,2299,91,0,654,2870,5730,0,550,365,4050,702,0,698,0,733,0,0,0,0,0,87,0,0,625,30775,119,36,794,1034,600,22,499,0,2604,59,0,916,1453,2383,441,456,1476,577,0,850,0,255,65,0,0,0,9662,0,4795,117,0,0,74,5681,1584,88,174,124,2269
724,0,37,1189,293,145,267,0,2390,169,115,112,7641,0,0,428,0,6063,2176,1756,12266,0,381,0,952,0,3108,0,161,6,0,21071,5426,3564,992,224,1511,322,15816,723,0,266,2080,0,280,1160,0,1712,228,550,143,185,3872,0,0,92,12490,221,0,734,1185,895,608,0,0,0,0,136,1051,74,1474,22990,0,53,236,1590,1758,35,2315,28,471,375,244,0,0,1013,622,92,1188,673,17,1807,0,39,512,114,0,796,5504,3,3297,0,0,0,914,9845,972,0,363,245,1801
725,0,113,0,69,0,2288,0,3250,318,154,181,5737,0,0,204,0,4765,0,1326,9046,946,0,0,0,1422,0,0,0,51,0,10486,17641,4113,3076,0,570,644,11180,0,444,0,17686,43,318,4209,128,916,247,920,1022,1793,9159,0,758,753,1859,1237,0,1375,3237,1672,219,830,0,805,0,302,0,37,1688,15186,59,33,199,977,2864,23,1303,54,4733,0,0,538,0,3057,276,436,1220,500,99,466,88,0,270,109,0,801,11929,0,0,0,809,0,391,53,0,654,472,787,502
726,598,0,3945,718,1934,611,0,1741,12359,0,0,1271,0,0,23,331,1626,0,802,18429,60,0,0,0,0,5816,0,39,0,0,5791,25,264,343,0,1415,234,2093,0,0,0,9997,0,3809,854,127,1889,1230,2921,0,0,258,0,262,10456,170,0,0,1004,39209,14760,472,0,0,8193,270,376,270,0,0,2945,0,0,13,7203,448,0,1301,0,0,5260,0,0,0,462,372,1885,331,12,0,10663,0,102,2945,0,0,0,1175,0,0,0,0,0,6964,459,0,0,1478,127,2297
727,0,0,0,0,0,1357,24,1726,320,25,102,9460,0,0,489,0,1053,0,805,42459,739,74,0,0,0,0,0,0,34,0,23114,303,3380,515,941,692,118,18424,497,0,269,7530,63,88,0,0,1904,111,1264,666,626,17130,36,208,271,0,121,0,296,5590,1591,858,0,0,0,0,54,962,51,0,15161,53,0,252,1166,2211,66,71,0,526,297,980,40,51,1440,359,229,1951,122,0,1467,0,381,138,13,0,540,4924,0,1893,0,0,0,0,15655,0,417,315,350,2204
728,2224,63,0,49,3970,90,0,2278,1606,155,0,3303,0,0,0,0,1191,227,0,3927,0,0,0,0,552,0,0,0,48,0,237,0,119,0,0,5351,418,1394,136,0,0,22953,0,4024,965,481,194,340,2332,0,69,321,0,192,10291,0,0,0,1342,45039,0,0,0,0,2823,0,0,1168,0,0,1814,0,255,15,2742,1538,59,1931,274,543,19149,0,0,0,0,0,2618,8254,0,21,15926,0,0,32301,0,0,0,1362,0,2826,662,0,0,0,375,2635,492,1994,52,3461
729,303,0,0,1565,0,4040,100,27712,1227,0,30,34302,0,0,8,0,632,0,272,8496,281,0,0,0,0,0,0,16,25,0,1187,0,5459,794,0,5784,725,314,0,680,0,757,0,3990,148,0,1667,1266,683,1137,1482,14257,230,8834,4359,183,184,0,148,0,13731,1120,0,0,0,0,356,8507,72,0,682,0,0,0,5828,1364,32,49,0,3623,938,723,122,0,120,166,569,21098,218,7,1819,1611,92,139,0,0,931,1301,42,734,155,0,0,2399,1109,0,0,6508,244,5391
730,0,26,0,0,4031,3472,0,17112,1947,0,0,27460,0,0,22,3753,732,735,184,18770,1,0,3,0,0,1126,0,0,264,0,1446,25,3530,581,0,6186,2149,134,1914,0,0,50,65,13705,266,0,781,44,134,527,0,2310,0,583,2821,82,0,309,331,3972,5772,376,0,0,272,0,619,0,0,305,454,291,0,1503,1767,1028,128,94,0,3376,464,693,19,136,286,172,193,9942,76,31,1179,0,48,31,0,0,659,1271,0,1998,349,0,0,1239,109,0,13236,4539,0,7435
731,0,0,0,0,0,0,0,3162,0,0,48,29947,0,0,0,2251,56,608,0,4451,0,0,0,0,555,1690,0,27,0,0,441,208,578,209,1822,13746,172,186,349,585,0,2203,0,7538,298,0,217,1331,0,442,0,7676,264,0,3781,269,331,0,2611,5831,3564,0,0,0,151,0,709,7663,0,0,1351,0,0,4038,820,4221,355,126,0,23265,5481,4350,0,0,550,0,1595,37090,0,194,2055,2953,78,273,0,308,0,2911,0,1805,0,0,0,0,1123,9405,7986,26721,1089,7585
732,0,0,0,0,428,7976,0,1828,554,48,0,10696,292,0,231,0,3045,1749,245,32495,538,0,0,0,0,5968,0,821,31,0,17899,997,2083,1120,205,1317,268,5315,1161,210,0,5356,88,226,3878,1234,1276,43,0,279,2358,19208,0,207,630,4214,447,0,777,0,1278,532,0,0,378,661,202,0,0,0,17864,0,0,0,1124,776,114,282,254,2999,671,0,0,2747,3893,606,871,819,0,0,2658,0,544,1521,0,4180,19,14135,42,7021,198,0,0,1797,26253,0,0,233,157,1020
